time,P,G(i),H_sun,T2m,WS10m,Int
20060413:1711,72.2,18.92,5.13,7.46,4.41,0.0
20060413:1811,0.0,0.0,0.0,7.0,4.28,0.0
20060413:1911,0.0,0.0,0.0,6.81,3.93,0.0
20060413:2011,0.0,0.0,0.0,6.42,3.93,0.0
20060413:2111,0.0,0.0,0.0,6.14,3.93,0.0
20060413:2211,0.0,0.0,0.0,5.94,4.07,0.0
20060413:2311,0.0,0.0,0.0,5.62,4.21,0.0
20060414:0011,0.0,0.0,0.0,5.44,4.28,0.0
20060414:0111,0.0,0.0,0.0,5.05,4.07,0.0
20060414:0211,0.0,0.0,0.0,4.99,4.41,0.0
20060414:0311,0.0,0.0,0.0,4.92,5.38,0.0
20060414:0411,0.0,0.0,0.0,4.55,5.72,0.0
20060414:0511,363.1,57.78,9.8,4.34,5.31,0.0
20060414:0611,500.7,72.84,18.64,4.55,5.59,0.0
20060414:0711,2768.9,325.3,27.13,5.33,5.1,0.0
20060414:0811,1665.3,204.46,34.79,6.06,4.83,0.0
20060414:0911,2900.5,342.43,40.92,6.85,5.1,0.0
20060414:1011,2225.0,268.31,44.75,7.67,5.52,0.0
20060414:1111,4057.7,474.33,45.55,8.08,6.0,0.0
20060414:1211,7255.4,850.58,43.17,8.64,6.34,0.0
20060414:1311,4403.7,512.37,38.08,8.65,6.76,0.0
20060414:1411,3484.2,408.16,31.09,8.74,6.9,0.0
20060414:1511,1793.8,221.35,22.94,8.53,5.86,0.0
20060414:1611,1033.0,142.4,14.22,8.22,4.83,0.0
20060414:1711,102.5,24.57,5.38,7.48,4.28,0.0
20060414:1811,0.0,0.0,0.0,6.38,3.86,0.0
20060414:1911,0.0,0.0,0.0,5.57,3.59,0.0
20060414:2011,0.0,0.0,0.0,5.06,3.86,0.0
20060414:2111,0.0,0.0,0.0,4.43,4.0,0.0
20060414:2211,0.0,0.0,0.0,4.12,4.07,0.0
20060414:2311,0.0,0.0,0.0,3.96,4.14,0.0
20060415:0011,0.0,0.0,0.0,3.91,4.34,0.0
20060415:0111,0.0,0.0,0.0,4.0,4.55,0.0
20060415:0211,0.0,0.0,0.0,3.94,4.69,0.0
20060415:0311,0.0,0.0,0.0,3.81,4.69,0.0
20060415:0411,0.0,0.0,0.0,3.8,4.62,0.0
20060415:0511,133.4,27.43,10.13,3.8,4.48,0.0
20060415:0611,575.8,81.35,18.96,3.97,5.52,0.0
20060415:0711,1060.8,136.62,27.47,5.34,5.93,0.0
20060415:0811,2787.1,328.3,35.13,6.39,5.45,0.0
20060415:0911,6196.1,723.05,41.28,7.51,5.17,0.0
20060415:1011,6239.0,733.96,45.11,8.56,5.03,0.0
20060415:1111,5729.6,676.78,45.91,9.07,4.48,0.0
20060415:1211,5346.8,634.37,43.5,9.94,4.07,0.0
20060415:1311,5678.9,677.33,38.38,10.41,3.52,0.0
20060415:1411,5384.8,643.88,31.36,10.41,2.9,0.0
20060415:1511,3472.5,424.52,23.2,10.58,2.41,0.0
20060415:1611,1401.5,201.21,14.47,10.32,1.93,0.0
20060415:1711,102.5,25.27,5.63,9.47,0.69,0.0
20060415:1811,0.0,0.0,0.0,7.33,1.1,0.0
20060415:1911,0.0,0.0,0.0,4.61,1.79,0.0
20060415:2011,0.0,0.0,0.0,2.88,2.07,0.0
20060415:2111,0.0,0.0,0.0,2.19,2.28,0.0
20060415:2211,0.0,0.0,0.0,2.39,2.41,0.0
20060415:2311,0.0,0.0,0.0,2.73,2.62,0.0
20060416:0011,0.0,0.0,0.0,3.13,2.83,0.0
20060416:0111,0.0,0.0,0.0,3.98,2.9,0.0
20060416:0211,0.0,0.0,0.0,4.63,3.1,0.0
20060416:0311,0.0,0.0,0.0,5.0,3.17,0.0
20060416:0411,0.0,0.0,0.0,5.22,3.24,0.0
20060416:0511,32.3,12.3,10.45,5.47,3.31,0.0
20060416:0611,202.5,36.89,19.29,6.02,3.38,0.0
20060416:0711,650.0,90.81,27.8,6.28,3.38,0.0
20060416:0811,996.2,130.55,35.47,6.91,3.72,0.0
20060416:0911,801.2,108.79,41.64,7.89,4.07,0.0
20060416:1011,907.2,121.09,45.47,8.23,3.93,0.0
20060416:1111,799.4,108.79,46.26,8.15,3.24,0.0
20060416:1211,442.7,67.16,43.83,8.56,3.38,0.0
20060416:1311,649.5,91.76,38.68,8.95,3.17,0.0
20060416:1411,599.5,86.08,31.64,9.43,2.97,0.0
20060416:1511,323.7,52.97,23.45,9.92,2.21,0.0
20060416:1611,262.7,45.41,14.72,10.66,1.93,0.0
20060416:1711,0.0,4.73,5.88,10.44,0.55,0.0
20060416:1811,0.0,0.0,0.0,9.69,0.97,0.0
20060416:1911,0.0,0.0,0.0,8.81,1.1,0.0
20060416:2011,0.0,0.0,0.0,8.7,2.07,0.0
20060416:2111,0.0,0.0,0.0,8.48,2.83,0.0
20060416:2211,0.0,0.0,0.0,8.08,3.24,0.0
20060416:2311,0.0,0.0,0.0,7.31,3.17,0.0
20060417:0011,0.0,0.0,0.0,6.51,2.9,0.0
20060417:0111,0.0,0.0,0.0,5.77,2.9,0.0
20060417:0211,0.0,0.0,0.0,5.14,3.03,0.0
20060417:0311,0.0,0.0,0.0,5.04,3.31,0.0
20060417:0411,0.0,0.0,0.0,5.29,3.66,0.0
20060417:0511,125.5,26.49,10.77,5.24,4.28,0.0
20060417:0611,418.8,63.38,19.61,5.11,4.62,0.0
20060417:0711,767.7,104.06,28.13,5.89,4.48,0.0
20060417:0811,1573.4,194.87,35.81,6.47,4.14,0.0
20060417:0911,2643.7,315.78,41.99,7.76,4.41,0.0
20060417:1011,5524.9,650.25,45.83,8.84,4.76,0.0
20060417:1111,7276.8,873.21,46.61,10.1,4.41,0.0
20060417:1211,7621.5,922.52,44.15,11.18,4.21,0.0
20060417:1311,6403.8,768.19,38.97,11.98,4.28,0.0
20060417:1411,5083.1,608.03,31.9,12.23,3.93,0.0
20060417:1511,1793.8,225.59,23.71,12.27,4.07,0.0
20060417:1611,497.4,74.78,14.96,11.75,3.86,0.0
20060417:1711,146.6,30.2,6.13,10.89,3.45,0.0
20060417:1811,0.0,0.0,0.0,9.82,3.03,0.0
20060417:1911,0.0,0.0,0.0,8.46,3.52,0.0
20060417:2011,0.0,0.0,0.0,8.16,3.45,0.0
20060417:2111,0.0,0.0,0.0,7.32,2.83,0.0
20060417:2211,0.0,0.0,0.0,6.25,2.62,0.0
20060417:2311,0.0,0.0,0.0,5.38,2.69,0.0
20060418:0011,0.0,0.0,0.0,5.01,2.69,0.0
20060418:0111,0.0,0.0,0.0,4.57,2.76,0.0
20060418:0211,0.0,0.0,0.0,4.19,2.83,0.0
20060418:0311,0.0,0.0,0.0,3.89,2.9,0.0
20060418:0411,0.0,0.0,0.0,3.91,2.76,0.0
20060418:0511,241.1,41.62,11.09,4.49,2.76,0.0
20060418:0611,602.8,85.14,19.93,5.55,2.9,0.0
20060418:0711,2515.7,300.88,28.45,7.36,3.86,0.0
20060418:0811,5671.5,667.25,36.15,8.42,3.93,0.0
20060418:0911,7179.5,856.81,42.34,9.49,4.28,0.0
20060418:1011,2328.8,283.43,46.18,10.03,4.55,0.0
20060418:1111,996.2,132.44,46.95,10.64,4.69,0.0
20060418:1211,6432.7,767.29,44.47,11.1,4.9,0.0
20060418:1311,903.3,122.03,39.26,11.29,5.17,0.0
20060418:1411,2615.6,316.26,32.17,11.43,5.31,0.0
20060418:1511,2101.0,259.52,23.96,11.26,4.97,0.0
20060418:1611,1127.3,155.66,15.21,10.79,4.0,0.0
20060418:1711,164.4,34.84,6.38,9.95,3.03,0.0
20060418:1811,0.0,0.0,0.0,8.44,2.48,0.0
20060418:1911,0.0,0.0,0.0,7.5,2.41,0.0
20060418:2011,0.0,0.0,0.0,7.3,2.62,0.0
20060418:2111,0.0,0.0,0.0,7.43,3.03,0.0
20060418:2211,0.0,0.0,0.0,7.22,3.17,0.0
20060418:2311,0.0,0.0,0.0,6.76,2.76,0.0
20060419:0011,0.0,0.0,0.0,6.33,2.62,0.0
20060419:0111,0.0,0.0,0.0,6.04,2.69,0.0
20060419:0211,0.0,0.0,0.0,5.46,2.76,0.0
20060419:0311,0.0,0.0,0.0,4.99,2.69,0.0
20060419:0411,10.8,8.15,2.67,4.47,2.48,0.0
20060419:0511,708.6,120.27,11.4,4.56,2.14,0.0
20060419:0611,2553.9,315.78,20.24,5.19,2.34,0.0
20060419:0711,3916.4,461.59,28.77,6.7,2.69,0.0
20060419:0811,6152.4,731.8,36.48,7.63,2.55,0.0
20060419:0911,7382.0,897.31,42.68,8.77,2.48,0.0
20060419:1011,7990.8,985.3,46.54,9.71,2.55,0.0
20060419:1111,8296.7,1030.0,47.3,10.55,2.69,0.0
20060419:1211,7472.2,913.35,44.79,11.57,3.38,0.0
20060419:1311,6123.5,738.97,39.55,12.07,3.45,0.0
20060419:1411,4025.1,483.79,32.44,12.14,3.17,0.0
20060419:1511,3011.8,370.28,24.21,12.12,2.69,0.0
20060419:1611,1163.9,161.83,15.45,11.93,1.72,0.0
20060419:1711,201.2,38.44,6.62,11.39,0.97,0.0
20060419:1811,0.0,0.0,0.0,9.71,1.72,0.0
20060419:1911,0.0,0.0,0.0,7.55,1.79,0.0
20060419:2011,0.0,0.0,0.0,6.01,2.21,0.0
20060419:2111,0.0,0.0,0.0,5.36,2.41,0.0
20060419:2211,0.0,0.0,0.0,5.31,2.69,0.0
20060419:2311,0.0,0.0,0.0,5.57,2.9,0.0
20060420:0011,0.0,0.0,0.0,5.81,3.1,0.0
20060420:0111,0.0,0.0,0.0,6.1,3.17,0.0
20060420:0211,0.0,0.0,0.0,6.24,3.24,0.0
20060420:0311,0.0,0.0,0.0,6.09,3.24,0.0
20060420:0411,0.0,2.72,2.98,6.26,3.17,0.0
20060420:0511,698.6,108.72,11.71,6.72,3.03,0.0
20060420:0611,1721.2,216.71,20.55,8.04,2.62,0.0
20060420:0711,4503.9,538.57,29.09,10.17,2.9,0.0
20060420:0811,5325.5,642.76,36.81,12.01,2.76,0.0
20060420:0911,6523.8,801.79,43.03,13.29,2.76,0.0
20060420:1011,2092.0,262.23,46.89,14.29,3.38,0.0
20060420:1111,5333.3,649.93,47.64,14.84,3.86,0.0
20060420:1211,667.7,95.54,45.11,13.54,4.48,0.0
20060420:1311,4027.6,480.43,39.84,11.72,4.55,0.0
20060420:1411,4918.1,586.59,32.7,11.62,3.93,0.0
20060420:1511,1801.0,225.49,24.45,11.2,3.66,0.0
20060420:1611,1277.2,175.63,15.69,10.39,3.24,0.0
20060420:1711,200.8,37.73,6.87,9.16,2.55,0.0
20060420:1811,0.0,0.0,0.0,7.62,2.07,0.0
20060420:1911,0.0,0.0,0.0,6.37,1.72,0.0
20060420:2011,0.0,0.0,0.0,5.17,1.38,0.0
20060420:2111,0.0,0.0,0.0,3.94,1.24,0.0
20060420:2211,0.0,0.0,0.0,3.81,0.97,0.0
20060420:2311,0.0,0.0,0.0,4.3,0.62,0.0
20060421:0011,0.0,0.0,0.0,2.63,1.17,0.0
20060421:0111,0.0,0.0,0.0,1.7,1.38,0.0
20060421:0211,0.0,0.0,0.0,1.69,1.38,0.0
20060421:0311,0.0,0.0,0.0,1.79,1.31,0.0
20060421:0411,0.0,1.81,3.29,1.46,1.45,0.0
20060421:0511,61.9,17.03,12.01,2.48,1.1,0.0
20060421:0611,496.9,72.84,20.85,5.35,1.45,0.0
20060421:0711,1855.1,227.69,29.4,6.91,2.07,0.0
20060421:0811,4077.7,484.48,37.14,8.57,2.41,0.0
20060421:0911,6888.4,836.44,43.36,10.05,2.69,0.0
20060421:1011,7994.9,990.99,47.23,11.63,2.9,0.0
20060421:1111,8013.0,1006.36,47.97,12.94,2.55,0.0
20060421:1211,7351.0,923.6,45.42,13.76,2.14,0.0
20060421:1311,5305.6,656.61,40.12,14.66,1.72,0.0
20060421:1411,1365.3,178.64,32.96,14.72,1.72,0.0
20060421:1511,1629.3,209.68,24.7,14.8,2.28,0.0
20060421:1611,912.5,127.95,15.93,14.04,2.28,0.0
20060421:1711,100.8,23.65,7.11,12.95,2.69,0.0
20060421:1811,0.0,0.0,0.0,11.49,2.83,0.0
20060421:1911,0.0,0.0,0.0,9.71,3.31,0.0
20060421:2011,0.0,0.0,0.0,8.94,3.38,0.0
20060421:2111,0.0,0.0,0.0,8.32,3.45,0.0
20060421:2211,0.0,0.0,0.0,7.87,3.45,0.0
20060421:2311,0.0,0.0,0.0,7.31,3.52,0.0
20060422:0011,0.0,0.0,0.0,6.97,3.45,0.0
20060422:0111,0.0,0.0,0.0,6.7,3.38,0.0
20060422:0211,0.0,0.0,0.0,6.42,3.38,0.0
20060422:0311,0.0,0.0,0.0,6.27,3.38,0.0
20060422:0411,0.0,2.72,3.59,6.01,3.24,0.0
20060422:0511,54.6,16.08,12.31,6.24,3.38,0.0
20060422:0611,2005.6,248.45,21.16,6.96,3.52,0.0
20060422:0711,2723.4,325.04,29.71,8.81,5.31,0.0
20060422:0811,5871.2,691.54,37.46,10.26,5.31,0.0
20060422:0911,7518.3,899.77,43.7,11.24,5.31,0.0
20060422:1011,8099.5,979.23,47.57,11.82,5.31,0.0
20060422:1111,8135.9,987.68,48.31,12.34,5.24,0.0
20060422:1211,8140.1,989.9,45.73,12.66,4.97,0.0
20060422:1311,7195.0,866.8,40.41,12.67,4.76,0.0
20060422:1411,5693.3,679.86,33.22,12.64,4.69,0.0
20060422:1511,3684.1,448.37,24.94,12.34,4.62,0.0
20060422:1611,1494.3,209.02,16.17,11.71,4.69,0.0
20060422:1711,233.9,42.51,7.35,11.0,4.14,0.0
20060422:1811,0.0,0.0,0.0,9.91,3.93,0.0
20060422:1911,0.0,0.0,0.0,9.1,4.0,0.0
20060422:2011,0.0,0.0,0.0,8.29,3.93,0.0
20060422:2111,0.0,0.0,0.0,7.67,3.93,0.0
20060422:2211,0.0,0.0,0.0,6.98,3.72,0.0
20060422:2311,0.0,0.0,0.0,6.69,3.66,0.0
20060423:0011,0.0,0.0,0.0,6.21,3.59,0.0
20060423:0111,0.0,0.0,0.0,6.08,3.52,0.0
20060423:0211,0.0,0.0,0.0,5.85,3.31,0.0
20060423:0311,0.0,0.0,0.0,5.68,3.1,0.0
20060423:0411,0.0,2.72,3.9,5.53,2.97,0.0
20060423:0511,299.8,49.19,12.61,5.88,2.83,0.0
20060423:0611,1339.4,170.03,21.45,6.64,3.31,0.0
20060423:0711,3805.5,449.9,30.01,8.38,3.59,0.0
20060423:0811,3719.4,443.56,37.77,10.28,3.45,0.0
20060423:0911,4482.2,540.69,44.03,12.46,3.17,0.0
20060423:1011,1853.0,234.14,47.91,13.79,3.03,0.0
20060423:1111,7497.0,936.59,48.64,14.62,3.1,0.0
20060423:1211,7517.8,941.51,46.04,15.24,3.03,0.0
20060423:1311,6985.8,868.16,40.68,15.2,2.83,0.0
20060423:1411,4836.8,592.34,33.47,15.39,2.76,0.0
20060423:1511,2798.1,350.02,25.18,15.39,2.41,0.0
20060423:1611,811.7,115.29,16.41,15.39,2.21,0.0
20060423:1711,239.3,46.11,7.59,14.74,1.79,0.0
20060423:1811,0.0,0.0,0.0,13.21,2.14,0.0
20060423:1911,0.0,0.0,0.0,11.77,1.66,0.0
20060423:2011,0.0,0.0,0.0,10.53,1.38,0.0
20060423:2111,0.0,0.0,0.0,9.07,1.45,0.0
20060423:2211,0.0,0.0,0.0,8.39,1.38,0.0
20060423:2311,0.0,0.0,0.0,7.39,1.59,0.0
20060424:0011,0.0,0.0,0.0,7.04,1.66,0.0
20060424:0111,0.0,0.0,0.0,6.7,1.72,0.0
20060424:0211,0.0,0.0,0.0,6.18,1.59,0.0
20060424:0311,0.0,0.0,0.0,5.98,1.59,0.0
20060424:0411,73.3,19.01,4.19,6.07,1.79,0.0
20060424:0511,536.7,79.12,12.9,6.87,2.0,0.0
20060424:0611,1195.5,154.39,21.75,7.77,2.69,0.0
20060424:0711,2134.7,260.43,30.31,8.44,2.62,0.0
20060424:0811,2353.8,287.57,38.08,9.87,2.34,0.0
20060424:0911,4848.0,583.88,44.36,11.35,2.76,0.0
20060424:1011,5949.2,723.48,48.24,12.4,3.1,0.0
20060424:1111,1091.8,144.73,48.96,12.41,3.24,0.0
20060424:1211,2076.5,258.3,46.34,12.41,3.31,0.0
20060424:1311,3931.7,473.65,40.96,12.34,3.31,0.0
20060424:1411,2753.5,335.26,33.72,12.26,3.38,0.0
20060424:1511,2436.7,300.91,25.42,12.21,3.17,0.0
20060424:1611,1242.6,170.1,16.64,11.96,2.69,0.0
20060424:1711,255.3,48.15,7.83,11.34,2.34,0.0
20060424:1811,0.0,0.0,0.0,10.27,2.07,0.0
20060424:1911,0.0,0.0,0.0,9.24,1.79,0.0
20060424:2011,0.0,0.0,0.0,8.67,1.17,0.0
20060424:2111,0.0,0.0,0.0,8.27,0.55,0.0
20060424:2211,0.0,0.0,0.0,8.0,0.14,0.0
20060424:2311,0.0,0.0,0.0,7.58,0.14,0.0
20060425:0011,0.0,0.0,0.0,7.18,0.34,0.0
20060425:0111,0.0,0.0,0.0,6.21,0.97,0.0
20060425:0211,0.0,0.0,0.0,5.09,1.17,0.0
20060425:0311,0.0,0.0,0.0,5.51,0.9,0.0
20060425:0411,0.0,3.62,4.48,5.82,0.55,0.0
20060425:0511,247.1,42.57,13.19,5.3,0.28,0.0
20060425:0611,1778.6,224.31,22.04,7.85,0.34,0.0
20060425:0711,2933.0,356.56,30.61,9.04,0.62,0.0
20060425:0811,4673.6,570.89,38.39,11.0,0.9,0.0
20060425:0911,6831.7,875.65,44.68,12.25,0.34,0.0
20060425:1011,6333.0,815.56,48.58,13.07,0.07,0.0
20060425:1111,6821.3,884.25,49.29,14.08,0.41,0.0
20060425:1211,6109.7,781.47,46.64,14.88,0.55,0.0
20060425:1311,5987.4,767.68,41.23,15.42,0.34,0.0
20060425:1411,4520.3,570.82,33.98,15.71,0.14,0.0
20060425:1511,3321.3,423.43,25.66,15.94,0.14,0.0
20060425:1611,1510.1,216.22,16.87,15.55,0.9,0.0
20060425:1711,192.5,43.98,8.06,14.37,1.66,0.0
20060425:1811,0.0,0.0,0.0,12.37,2.55,0.0
20060425:1911,0.0,0.0,0.0,10.87,2.41,0.0
20060425:2011,0.0,0.0,0.0,9.81,2.34,0.0
20060425:2111,0.0,0.0,0.0,8.94,2.34,0.0
20060425:2211,0.0,0.0,0.0,8.31,2.28,0.0
20060425:2311,0.0,0.0,0.0,7.92,2.28,0.0
20060426:0011,0.0,0.0,0.0,7.34,2.14,0.0
20060426:0111,0.0,0.0,0.0,6.86,2.07,0.0
20060426:0211,0.0,0.0,0.0,6.42,2.07,0.0
20060426:0311,0.0,0.0,0.0,6.14,2.14,0.0
20060426:0411,0.0,5.43,4.77,5.9,2.14,0.0
20060426:0511,812.1,118.38,13.47,6.68,1.86,0.0
20060426:0611,2514.8,312.88,22.32,8.48,1.86,0.0
20060426:0711,4046.1,489.26,30.9,11.38,2.07,0.0
20060426:0811,5981.8,736.82,38.7,13.45,2.0,0.0
20060426:0911,7228.1,915.89,44.99,15.22,1.93,0.0
20060426:1011,7823.9,1014.64,48.9,16.53,1.72,0.0
20060426:1111,7857.1,1029.72,49.61,17.38,1.52,0.0
20060426:1211,7567.5,990.64,46.94,17.94,1.38,0.0
20060426:1311,5764.1,735.58,41.5,18.32,1.24,0.0
20060426:1411,5246.8,661.85,34.22,18.3,1.52,0.0
20060426:1511,3578.6,453.59,25.89,17.98,1.93,0.0
20060426:1611,1528.3,219.46,17.1,17.48,2.34,0.0
20060426:1711,268.9,51.44,8.3,16.25,2.41,0.0
20060426:1811,0.0,0.0,0.0,14.47,2.34,0.0
20060426:1911,0.0,0.0,0.0,12.73,2.69,0.0
20060426:2011,0.0,0.0,0.0,11.45,2.83,0.0
20060426:2111,0.0,0.0,0.0,10.35,2.83,0.0
20060426:2211,0.0,0.0,0.0,9.32,2.76,0.0
20060426:2311,0.0,0.0,0.0,8.38,2.62,0.0
20060427:0011,0.0,0.0,0.0,7.59,2.34,0.0
20060427:0111,0.0,0.0,0.0,6.96,2.07,0.0
20060427:0211,0.0,0.0,0.0,6.25,1.93,0.0
20060427:0311,0.0,0.0,0.0,5.63,2.0,0.0
20060427:0411,0.0,3.62,5.06,5.43,1.93,0.0
20060427:0511,376.5,58.65,13.75,6.11,1.79,0.0
20060427:0611,1944.1,242.67,22.6,8.15,1.72,0.0
20060427:0711,4194.1,507.81,31.19,10.91,1.66,0.0
20060427:0811,5131.4,628.05,38.99,13.25,1.93,0.0
20060427:0911,6812.3,852.01,45.31,14.72,2.28,0.0
20060427:1011,7497.8,953.83,49.22,15.56,2.21,0.0
20060427:1111,7430.6,957.1,49.92,16.31,1.72,0.0
20060427:1211,7077.4,906.83,47.23,16.68,1.72,0.0
20060427:1311,3775.0,469.75,41.77,16.77,1.72,0.0
20060427:1411,1750.7,225.63,34.47,16.65,1.79,0.0
20060427:1511,1172.5,157.01,26.13,16.31,2.14,0.0
20060427:1611,679.1,98.23,17.33,15.41,2.41,0.0
20060427:1711,139.0,29.33,8.53,14.32,2.41,0.0
20060427:1811,0.0,0.0,0.0,12.84,2.34,0.0
20060427:1911,0.0,0.0,0.0,11.24,2.41,0.0
20060427:2011,0.0,0.0,0.0,9.93,2.34,0.0
20060427:2111,0.0,0.0,0.0,8.76,2.28,0.0
20060427:2211,0.0,0.0,0.0,7.75,2.34,0.0
20060427:2311,0.0,0.0,0.0,6.87,2.48,0.0
20060428:0011,0.0,0.0,0.0,6.06,2.41,0.0
20060428:0111,0.0,0.0,0.0,5.5,2.55,0.0
20060428:0211,0.0,0.0,0.0,5.31,2.48,0.0
20060428:0311,0.0,0.0,0.0,5.38,2.48,0.0
20060428:0411,56.2,16.29,5.34,5.39,2.28,0.0
20060428:0511,85.4,20.81,14.03,5.89,2.41,0.0
20060428:0611,268.5,45.41,22.88,6.49,2.48,0.0
20060428:0711,550.5,79.46,31.47,6.75,2.69,0.0
20060428:0811,743.6,102.17,39.29,7.71,3.31,0.0
20060428:0911,3126.5,373.48,45.62,8.73,3.38,0.0
20060428:1011,6102.6,732.11,49.54,9.62,3.24,0.0
20060428:1111,6488.8,783.84,50.24,10.33,3.24,0.0
20060428:1211,7945.7,974.17,47.52,10.8,3.24,0.0
20060428:1311,6547.2,790.29,42.04,11.27,3.38,0.0
20060428:1411,3501.5,419.98,34.71,11.1,3.38,0.0
20060428:1511,3687.9,447.68,26.36,10.95,3.38,0.0
20060428:1611,1670.9,232.71,17.56,10.41,3.17,0.0
20060428:1711,224.1,49.25,8.76,9.6,2.28,0.0
20060428:1811,0.0,0.0,0.0,8.4,1.66,0.0
20060428:1911,0.0,0.0,0.0,6.7,1.45,0.0
20060428:2011,0.0,0.0,0.0,5.51,1.1,0.0
20060428:2111,0.0,0.0,0.0,5.97,0.83,0.0
20060428:2211,0.0,0.0,0.0,5.6,0.55,0.0
20060428:2311,0.0,0.0,0.0,5.14,0.48,0.0
20060429:0011,0.0,0.0,0.0,4.79,0.55,0.0
20060429:0111,0.0,0.0,0.0,4.51,0.48,0.0
20060429:0211,0.0,0.0,0.0,4.26,0.69,0.0
20060429:0311,0.0,0.0,0.0,2.74,1.03,0.0
20060429:0411,3.1,6.34,5.61,2.18,1.24,0.0
20060429:0511,652.2,91.73,14.3,3.37,1.1,0.0
20060429:0611,537.6,77.57,23.15,5.15,1.24,0.0
20060429:0711,672.8,93.65,31.75,6.17,1.17,0.0
20060429:0811,976.1,128.65,39.58,6.73,1.38,0.0
20060429:0911,1790.4,220.84,45.92,6.91,1.93,0.0
20060429:1011,2236.2,271.0,49.86,6.51,2.0,0.0
20060429:1111,3542.9,420.13,50.55,6.31,2.14,0.0
20060429:1211,3325.3,394.64,47.81,6.12,2.0,0.0
20060429:1311,2942.8,350.48,42.3,6.23,2.0,0.0
20060429:1411,3123.6,371.12,34.96,6.24,1.72,0.0
20060429:1511,2242.0,272.95,26.59,6.56,1.31,0.0
20060429:1611,1264.5,167.47,17.78,6.66,0.55,0.0
20060429:1711,315.1,52.31,8.99,6.66,0.14,0.0
20060429:1811,0.0,0.0,0.0,6.56,0.55,0.0
20060429:1911,0.0,0.0,0.0,6.08,1.79,0.0
20060429:2011,0.0,0.0,0.0,5.72,1.24,0.0
20060429:2111,0.0,0.0,0.0,5.43,1.45,0.0
20060429:2211,0.0,0.0,0.0,5.34,1.59,0.0
20060429:2311,0.0,0.0,0.0,5.36,1.59,0.0
20060430:0011,0.0,0.0,0.0,5.44,1.59,0.0
20060430:0111,0.0,0.0,0.0,5.41,1.66,0.0
20060430:0211,0.0,0.0,0.0,5.31,1.72,0.0
20060430:0311,0.0,0.0,0.0,5.06,1.79,0.0
20060430:0411,0.0,4.53,5.88,4.96,1.79,0.0
20060430:0511,60.9,17.03,14.57,5.18,1.66,0.0
20060430:0611,217.4,38.79,23.41,5.59,1.79,0.0
20060430:0711,463.8,69.06,32.02,5.79,1.31,0.0
20060430:0811,985.9,129.6,39.86,6.34,1.24,0.0
20060430:0911,1360.3,172.17,46.22,6.56,1.38,0.0
20060430:1011,2322.5,281.37,50.17,6.59,1.59,0.0
20060430:1111,1528.1,191.09,50.85,6.73,1.79,0.0
20060430:1211,1094.3,141.9,48.1,6.55,1.72,0.0
20060430:1311,2174.9,264.44,42.56,6.55,1.45,0.0
20060430:1411,2641.2,318.64,35.19,6.84,0.83,0.0
20060430:1511,1296.6,165.64,26.81,7.18,0.9,0.0
20060430:1611,883.8,119.56,18.01,7.51,1.17,0.0
20060430:1711,200.8,36.89,9.21,7.39,1.24,0.0
20060430:1811,0.0,0.0,0.0,6.85,1.38,0.0
20060430:1911,0.0,0.0,0.0,6.62,1.72,0.0
20060430:2011,0.0,0.0,0.0,5.93,1.93,0.0
20060430:2111,0.0,0.0,0.0,5.37,1.86,0.0
20060430:2211,0.0,0.0,0.0,4.94,1.72,0.0
20060430:2311,0.0,0.0,0.0,4.74,1.66,0.0
20060501:0011,0.0,0.0,0.0,4.6,1.66,0.0
20060501:0111,0.0,0.0,0.0,4.5,1.59,0.0
20060501:0211,0.0,0.0,0.0,4.4,1.31,0.0
20060501:0311,0.0,0.0,0.0,4.3,0.97,0.0
20060501:0411,0.0,5.43,6.15,4.3,0.97,0.0
20060501:0511,79.4,19.87,14.83,5.01,0.97,0.0
20060501:0611,246.8,42.57,23.68,5.68,1.17,0.0
20060501:0711,448.0,67.16,32.29,5.84,1.72,0.0
20060501:0811,864.4,115.41,40.14,5.97,2.0,0.0
20060501:0911,1071.3,139.06,46.52,6.42,2.28,0.0
20060501:1011,1439.8,180.68,50.47,6.48,2.28,0.0
20060501:1111,1204.6,154.19,51.15,6.5,2.21,0.0
20060501:1211,1110.6,143.79,48.38,6.77,2.0,0.0
20060501:1311,943.5,124.87,42.81,6.83,1.86,0.0
20060501:1411,802.1,108.79,35.43,6.89,1.59,0.0
20060501:1511,949.4,125.82,27.04,7.02,1.17,0.0
20060501:1611,579.9,83.25,18.23,7.16,0.62,0.0
20060501:1711,60.1,17.03,9.44,7.18,0.69,0.0
20060501:1811,0.0,0.0,0.0,7.02,0.83,0.0
20060501:1911,0.0,0.0,0.0,5.92,1.45,0.0
20060501:2011,0.0,0.0,0.0,4.71,2.14,0.0
20060501:2111,0.0,0.0,0.0,4.02,2.21,0.0
20060501:2211,0.0,0.0,0.0,3.58,2.28,0.0
20060501:2311,0.0,0.0,0.0,3.13,2.34,0.0
20060502:0011,0.0,0.0,0.0,2.73,2.48,0.0
20060502:0111,0.0,0.0,0.0,2.62,2.62,0.0
20060502:0211,0.0,0.0,0.0,2.88,2.76,0.0
20060502:0311,0.0,0.0,0.0,3.28,2.9,0.0
20060502:0411,29.6,11.77,6.41,3.97,3.17,0.0
20060502:0511,402.5,61.49,15.08,5.16,3.52,0.0
