time,P,G(i),H_sun,T2m,WS10m,Int
20090119:0411,0.0,0.0,0.0,1.25,4.76,0.0
20090119:0511,0.0,0.0,0.0,1.41,4.69,0.0
20090119:0611,0.0,0.0,0.0,1.19,4.41,0.0
20090119:0711,0.0,0.0,0.0,0.76,3.72,0.0
20090119:0811,1011.5,128.8,6.91,0.14,3.86,0.0
20090119:0911,1660.2,197.32,11.87,0.07,3.31,0.0
20090119:1011,1313.6,160.45,14.95,0.49,4.0,0.0
20090119:1111,2033.8,237.56,15.88,0.9,3.93,0.0
20090119:1211,3406.4,386.18,14.56,1.22,3.86,0.0
20090119:1311,3277.0,374.49,11.13,1.29,3.24,0.0
20090119:1411,2156.1,257.34,5.88,1.07,2.97,0.0
20090119:1511,0.0,0.0,0.0,0.6,3.59,0.0
20090119:1611,0.0,0.0,0.0,0.19,4.14,0.0
20090119:1711,0.0,0.0,0.0,-0.24,4.55,0.0
20090119:1811,0.0,0.0,0.0,-0.41,4.76,0.0
20090119:1911,0.0,0.0,0.0,-0.13,5.03,0.0
20090119:2011,0.0,0.0,0.0,0.0,5.24,0.0
20090119:2111,0.0,0.0,0.0,0.0,5.31,0.0
20090119:2211,0.0,0.0,0.0,0.27,5.24,0.0
20090119:2311,0.0,0.0,0.0,0.58,5.03,0.0
20090120:0011,0.0,0.0,0.0,0.82,4.9,0.0
20090120:0111,0.0,0.0,0.0,0.95,4.55,0.0
20090120:0211,0.0,0.0,0.0,0.88,4.41,0.0
20090120:0311,0.0,0.0,0.0,0.63,4.48,0.0
20090120:0411,0.0,0.0,0.0,0.68,4.41,0.0
20090120:0511,0.0,0.0,0.0,0.84,4.07,0.0
20090120:0611,0.0,0.0,0.0,1.25,4.0,0.0
20090120:0711,0.0,0.0,0.0,1.34,3.66,0.0
20090120:0811,8.5,7.57,7.07,1.63,3.45,0.0
20090120:0911,368.8,56.76,12.05,2.01,3.1,0.0
20090120:1011,107.0,23.65,15.15,2.26,2.69,0.0
20090120:1111,304.8,49.19,16.09,2.51,2.21,0.0
20090120:1211,658.6,90.52,14.79,2.83,1.86,0.0
20090120:1311,1105.7,139.87,11.36,2.8,1.79,0.0
20090120:1411,127.3,26.49,6.1,2.44,1.79,0.0
20090120:1511,0.0,0.0,0.0,1.86,1.93,0.0
20090120:1611,0.0,0.0,0.0,1.34,1.93,0.0
20090120:1711,0.0,0.0,0.0,0.93,1.86,0.0
20090120:1811,0.0,0.0,0.0,0.56,1.86,0.0
20090120:1911,0.0,0.0,0.0,-0.24,2.07,0.0
20090120:2011,0.0,0.0,0.0,-1.12,2.14,0.0
20090120:2111,0.0,0.0,0.0,-2.04,2.0,0.0
20090120:2211,0.0,0.0,0.0,-2.75,1.72,0.0
20090120:2311,0.0,0.0,0.0,-2.72,1.38,0.0
20090121:0011,0.0,0.0,0.0,-2.62,1.38,0.0
20090121:0111,0.0,0.0,0.0,-2.38,1.31,0.0
20090121:0211,0.0,0.0,0.0,-1.92,1.24,0.0
20090121:0311,0.0,0.0,0.0,-1.64,1.38,0.0
20090121:0411,0.0,0.0,0.0,-1.4,1.59,0.0
20090121:0511,0.0,0.0,0.0,-1.25,1.79,0.0
20090121:0611,0.0,0.0,0.0,-1.24,2.0,0.0
20090121:0711,0.0,0.0,0.0,-0.23,1.72,0.0
20090121:0811,39.1,13.24,7.24,0.11,1.86,0.0
20090121:0911,829.8,108.52,12.24,0.61,1.79,0.0
20090121:1011,1858.7,220.3,15.36,1.1,1.79,0.0
20090121:1111,700.2,94.78,16.31,1.29,1.72,0.0
20090121:1211,953.3,122.74,15.02,1.54,1.66,0.0
20090121:1311,447.4,65.94,11.59,1.62,1.66,0.0
20090121:1411,141.9,28.38,6.33,1.53,1.52,0.0
20090121:1511,0.0,0.0,0.0,1.22,1.59,0.0
20090121:1611,0.0,0.0,0.0,0.83,1.59,0.0
20090121:1711,0.0,0.0,0.0,0.55,1.52,0.0
20090121:1811,0.0,0.0,0.0,0.35,1.38,0.0
20090121:1911,0.0,0.0,0.0,0.16,1.03,0.0
20090121:2011,0.0,0.0,0.0,0.06,1.24,0.0
20090121:2111,0.0,0.0,0.0,0.03,1.45,0.0
20090121:2211,0.0,0.0,0.0,-0.08,1.66,0.0
20090121:2311,0.0,0.0,0.0,-0.14,1.72,0.0
20090122:0011,0.0,0.0,0.0,-0.16,1.86,0.0
20090122:0111,0.0,0.0,0.0,-0.17,2.0,0.0
20090122:0211,0.0,0.0,0.0,-0.12,2.14,0.0
20090122:0311,0.0,0.0,0.0,-0.09,2.28,0.0
20090122:0411,0.0,0.0,0.0,-0.04,2.41,0.0
20090122:0511,0.0,0.0,0.0,0.0,2.34,0.0
20090122:0611,0.0,0.0,0.0,-0.01,2.28,0.0
20090122:0711,0.0,0.0,0.0,0.47,1.93,0.0
20090122:0811,1006.3,128.72,7.42,0.48,1.72,0.0
20090122:0911,1383.3,168.56,12.44,0.54,1.93,0.0
20090122:1011,652.9,89.14,15.57,0.58,2.07,0.0
20090122:1111,508.8,72.84,16.54,0.67,2.14,0.0
20090122:1211,769.7,102.08,15.25,0.62,2.21,0.0
20090122:1311,725.0,96.92,11.82,0.61,2.21,0.0
20090122:1411,484.5,70.17,6.56,0.39,1.79,0.0
20090122:1511,0.0,0.0,0.0,-0.06,2.0,0.0
20090122:1611,0.0,0.0,0.0,-0.58,2.0,0.0
20090122:1711,0.0,0.0,0.0,-1.11,2.28,0.0
20090122:1811,0.0,0.0,0.0,-1.5,2.76,0.0
20090122:1911,0.0,0.0,0.0,-1.45,3.31,0.0
20090122:2011,0.0,0.0,0.0,-1.66,3.86,0.0
20090122:2111,0.0,0.0,0.0,-1.8,4.14,0.0
20090122:2211,0.0,0.0,0.0,-1.95,4.21,0.0
20090122:2311,0.0,0.0,0.0,-2.02,4.14,0.0
20090123:0011,0.0,0.0,0.0,-2.16,4.28,0.0
20090123:0111,0.0,0.0,0.0,-2.17,4.41,0.0
20090123:0211,0.0,0.0,0.0,-2.36,4.83,0.0
20090123:0311,0.0,0.0,0.0,-2.48,4.97,0.0
20090123:0411,0.0,0.0,0.0,-2.52,5.03,0.0
20090123:0511,0.0,0.0,0.0,-2.55,4.97,0.0
20090123:0611,0.0,0.0,0.0,-2.56,5.24,0.0
20090123:0711,0.0,0.0,0.0,-2.24,5.45,0.0
20090123:0811,716.9,95.16,7.61,-2.01,5.86,0.0
20090123:0911,615.8,83.86,12.64,-1.49,6.28,0.0
20090123:1011,650.7,88.15,15.79,-0.69,6.69,0.0
20090123:1111,293.3,47.3,16.77,0.26,6.83,0.0
20090123:1211,276.6,45.41,15.49,0.95,5.79,0.0
20090123:1311,185.5,34.06,12.06,1.31,5.31,0.0
20090123:1411,81.1,19.87,6.8,1.75,7.17,0.0
20090123:1511,0.0,0.0,0.0,1.93,6.83,0.0
20090123:1611,0.0,0.0,0.0,2.08,7.1,0.0
20090123:1711,0.0,0.0,0.0,2.19,7.17,0.0
20090123:1811,0.0,0.0,0.0,2.42,7.1,0.0
20090123:1911,0.0,0.0,0.0,2.74,6.28,0.0
20090123:2011,0.0,0.0,0.0,3.01,6.0,0.0
20090123:2111,0.0,0.0,0.0,3.3,5.72,0.0
20090123:2211,0.0,0.0,0.0,3.48,5.45,0.0
20090123:2311,0.0,0.0,0.0,3.41,5.31,0.0
20090124:0011,0.0,0.0,0.0,3.08,5.03,0.0
20090124:0111,0.0,0.0,0.0,2.63,4.69,0.0
20090124:0211,0.0,0.0,0.0,2.48,4.69,0.0
20090124:0311,0.0,0.0,0.0,2.44,4.41,0.0
20090124:0411,0.0,0.0,0.0,2.48,4.14,0.0
20090124:0511,0.0,0.0,0.0,2.56,4.07,0.0
20090124:0611,0.0,0.0,0.0,2.58,4.14,0.0
20090124:0711,0.0,0.0,0.0,2.56,4.28,0.0
20090124:0811,87.1,20.81,7.8,2.57,4.21,0.0
20090124:0911,1320.0,162.44,12.85,2.49,4.07,0.0
20090124:1011,2721.9,313.48,16.02,2.53,4.0,0.0
20090124:1111,100.2,22.7,17.01,2.66,4.34,0.0
20090124:1211,86.8,20.81,15.73,3.09,4.34,0.0
20090124:1311,49.8,15.14,12.31,2.93,3.59,0.0
20090124:1411,27.6,11.35,7.04,2.69,2.69,0.0
20090124:1511,0.0,0.0,0.0,2.47,2.41,0.0
20090124:1611,0.0,0.0,0.0,2.29,2.41,0.0
20090124:1711,0.0,0.0,0.0,2.11,2.48,0.0
20090124:1811,0.0,0.0,0.0,1.87,2.48,0.0
20090124:1911,0.0,0.0,0.0,2.08,2.76,0.0
20090124:2011,0.0,0.0,0.0,2.15,2.69,0.0
20090124:2111,0.0,0.0,0.0,2.09,2.83,0.0
20090124:2211,0.0,0.0,0.0,1.98,2.97,0.0
20090124:2311,0.0,0.0,0.0,1.93,3.03,0.0
20090125:0011,0.0,0.0,0.0,1.76,3.1,0.0
20090125:0111,0.0,0.0,0.0,1.55,3.03,0.0
20090125:0211,0.0,0.0,0.0,1.38,2.76,0.0
20090125:0311,0.0,0.0,0.0,1.28,2.41,0.0
20090125:0411,0.0,0.0,0.0,1.12,2.14,0.0
20090125:0511,0.0,0.0,0.0,1.01,2.07,0.0
20090125:0611,0.0,0.0,0.0,1.06,1.93,0.0
20090125:0711,0.0,0.0,0.0,0.93,1.93,0.0
20090125:0811,524.1,74.74,7.99,1.15,1.93,0.0
20090125:0911,823.8,108.44,13.07,1.94,2.28,0.0
20090125:1011,630.1,87.12,16.25,2.43,2.9,0.0
20090125:1111,636.3,87.98,17.26,2.62,2.9,0.0
20090125:1211,855.3,112.41,15.98,2.74,2.9,0.0
20090125:1311,1000.1,128.14,12.56,2.68,2.41,0.0
20090125:1411,169.5,32.16,7.29,2.55,1.72,0.0
20090125:1511,0.0,0.0,0.0,2.18,1.52,0.0
20090125:1611,0.0,0.0,0.0,1.48,1.52,0.0
20090125:1711,0.0,0.0,0.0,1.17,1.31,0.0
20090125:1811,0.0,0.0,0.0,0.82,1.1,0.0
20090125:1911,0.0,0.0,0.0,1.5,0.21,0.0
20090125:2011,0.0,0.0,0.0,0.8,0.76,0.0
20090125:2111,0.0,0.0,0.0,0.27,0.97,0.0
20090125:2211,0.0,0.0,0.0,0.05,0.76,0.0
20090125:2311,0.0,0.0,0.0,0.33,0.34,0.0
20090126:0011,0.0,0.0,0.0,0.16,0.07,0.0
20090126:0111,0.0,0.0,0.0,-0.25,0.41,0.0
20090126:0211,0.0,0.0,0.0,-0.45,0.48,0.0
20090126:0311,0.0,0.0,0.0,-0.51,0.55,0.0
20090126:0411,0.0,0.0,0.0,-0.78,0.76,0.0
20090126:0511,0.0,0.0,0.0,-1.0,0.97,0.0
20090126:0611,0.0,0.0,0.0,-1.16,1.17,0.0
20090126:0711,0.0,0.0,0.0,-1.34,1.52,0.0
20090126:0811,217.9,37.84,8.2,-1.49,1.66,0.0
20090126:0911,1087.2,135.89,13.29,-1.02,1.45,0.0
20090126:1011,636.8,87.09,16.49,-0.37,1.24,0.0
20090126:1111,558.0,78.52,17.51,0.41,0.83,0.0
20090126:1211,507.2,72.84,16.24,0.94,0.76,0.0
20090126:1311,610.3,84.57,12.81,1.32,0.9,0.0
20090126:1411,170.6,32.16,7.54,1.27,0.97,0.0
20090126:1511,0.0,0.0,0.0,0.51,1.17,0.0
20090126:1611,0.0,0.0,0.0,-1.21,1.52,0.0
20090126:1711,0.0,0.0,0.0,-2.03,1.52,0.0
20090126:1811,0.0,0.0,0.0,-2.61,1.66,0.0
20090126:1911,0.0,0.0,0.0,-1.54,1.45,0.0
20090126:2011,0.0,0.0,0.0,-1.36,1.31,0.0
20090126:2111,0.0,0.0,0.0,-1.17,1.1,0.0
20090126:2211,0.0,0.0,0.0,-1.65,1.17,0.0
20090126:2311,0.0,0.0,0.0,-1.91,1.17,0.0
20090127:0011,0.0,0.0,0.0,-1.78,1.03,0.0
20090127:0111,0.0,0.0,0.0,-1.87,0.97,0.0
20090127:0211,0.0,0.0,0.0,-1.78,0.76,0.0
20090127:0311,0.0,0.0,0.0,-1.7,0.76,0.0
20090127:0411,0.0,0.0,0.0,-1.67,0.83,0.0
20090127:0511,0.0,0.0,0.0,-1.59,0.76,0.0
20090127:0611,0.0,0.0,0.0,-2.02,0.76,0.0
20090127:0711,0.0,0.0,0.0,-2.52,1.24,0.0
20090127:0811,601.0,82.65,8.41,-1.82,0.9,0.0
20090127:0911,1285.0,157.81,13.52,-0.44,0.97,0.0
20090127:1011,830.6,109.05,16.73,0.37,0.69,0.0
20090127:1111,937.8,121.23,17.76,0.88,0.48,0.0
20090127:1211,1186.6,148.59,16.5,1.44,0.76,0.0
20090127:1311,3844.5,444.36,13.07,1.71,1.1,0.0
20090127:1411,1047.7,134.08,7.79,1.37,1.17,0.0
20090127:1511,0.0,0.0,0.0,0.65,1.52,0.0
20090127:1611,0.0,0.0,0.0,-0.22,1.66,0.0
20090127:1711,0.0,0.0,0.0,-0.88,1.59,0.0
20090127:1811,0.0,0.0,0.0,-1.69,1.52,0.0
20090127:1911,0.0,0.0,0.0,-1.91,1.52,0.0
20090127:2011,0.0,0.0,0.0,-2.33,1.45,0.0
20090127:2111,0.0,0.0,0.0,-2.46,1.52,0.0
20090127:2211,0.0,0.0,0.0,-3.21,1.59,0.0
20090127:2311,0.0,0.0,0.0,-3.24,1.45,0.0
20090128:0011,0.0,0.0,0.0,-2.74,1.31,0.0
20090128:0111,0.0,0.0,0.0,-2.74,1.24,0.0
20090128:0211,0.0,0.0,0.0,-2.61,1.03,0.0
20090128:0311,0.0,0.0,0.0,-2.73,1.03,0.0
20090128:0411,0.0,0.0,0.0,-3.05,1.1,0.0
20090128:0511,0.0,0.0,0.0,-2.93,1.1,0.0
20090128:0611,0.0,0.0,0.0,-3.05,1.03,0.0
20090128:0711,0.0,0.0,0.0,-2.25,0.34,0.0
20090128:0811,811.6,106.24,8.62,-1.79,0.34,0.0
20090128:0911,1801.4,213.28,13.75,-0.79,0.9,0.0
20090128:1011,1604.9,192.75,16.98,-0.08,0.97,0.0
20090128:1111,1994.6,235.37,18.02,0.46,1.03,0.0
20090128:1211,2199.4,257.79,16.77,0.82,1.1,0.0
20090128:1311,1110.1,139.57,13.34,1.05,1.45,0.0
20090128:1411,239.2,40.86,8.05,0.97,1.72,0.0
20090128:1511,0.0,0.0,0.0,0.48,1.45,0.0
20090128:1611,0.0,0.0,0.0,-0.13,1.52,0.0
20090128:1711,0.0,0.0,0.0,-0.38,1.24,0.0
20090128:1811,0.0,0.0,0.0,-0.73,0.83,0.0
20090128:1911,0.0,0.0,0.0,-0.97,1.31,0.0
20090128:2011,0.0,0.0,0.0,-1.38,1.24,0.0
20090128:2111,0.0,0.0,0.0,-1.44,1.17,0.0
20090128:2211,0.0,0.0,0.0,-1.62,1.17,0.0
20090128:2311,0.0,0.0,0.0,-1.61,1.17,0.0
20090129:0011,0.0,0.0,0.0,-1.39,1.17,0.0
20090129:0111,0.0,0.0,0.0,-1.23,1.17,0.0
20090129:0211,0.0,0.0,0.0,-1.4,1.31,0.0
20090129:0311,0.0,0.0,0.0,-1.34,1.52,0.0
20090129:0411,0.0,0.0,0.0,-1.24,1.59,0.0
20090129:0511,0.0,0.0,0.0,-1.27,1.79,0.0
20090129:0611,0.0,0.0,0.0,-1.23,1.79,0.0
20090129:0711,0.0,0.0,0.0,-1.79,1.52,0.0
20090129:0811,571.6,79.32,8.85,-1.48,2.0,0.0
20090129:0911,1192.4,147.29,13.99,-0.87,1.72,0.0
20090129:1011,644.7,87.98,17.24,-0.45,1.72,0.0
20090129:1111,387.6,58.65,18.29,0.24,1.86,0.0
20090129:1211,284.7,46.35,17.04,0.33,2.07,0.0
20090129:1311,208.5,36.89,13.61,0.31,2.28,0.0
20090129:1411,62.8,17.03,8.31,0.12,2.07,0.0
20090129:1511,0.0,0.0,0.0,-0.12,1.93,0.0
20090129:1611,0.0,0.0,0.0,-0.51,2.0,0.0
20090129:1711,0.0,0.0,0.0,-0.87,2.07,0.0
20090129:1811,0.0,0.0,0.0,-1.02,1.93,0.0
20090129:1911,0.0,0.0,0.0,-1.44,1.66,0.0
20090129:2011,0.0,0.0,0.0,-1.45,1.45,0.0
20090129:2111,0.0,0.0,0.0,-1.52,1.38,0.0
20090129:2211,0.0,0.0,0.0,-1.41,1.24,0.0
20090129:2311,0.0,0.0,0.0,-1.33,1.17,0.0
20090130:0011,0.0,0.0,0.0,-1.35,1.24,0.0
20090130:0111,0.0,0.0,0.0,-1.6,1.38,0.0
20090130:0211,0.0,0.0,0.0,-1.38,1.24,0.0
20090130:0311,0.0,0.0,0.0,-1.23,1.38,0.0
20090130:0411,0.0,0.0,0.0,-1.19,1.52,0.0
20090130:0511,0.0,0.0,0.0,-1.0,1.52,0.0
20090130:0611,0.0,0.0,0.0,-0.78,1.59,0.0
20090130:0711,0.0,0.0,0.0,-0.6,1.86,0.0
20090130:0811,537.4,75.9,9.07,0.03,1.86,0.0
20090130:0911,1021.9,129.77,14.24,1.02,2.55,0.0
20090130:1011,911.5,118.25,17.5,1.65,2.41,0.0
20090130:1111,530.5,75.68,18.56,2.01,2.83,0.0
20090130:1211,432.8,64.33,17.31,1.96,2.76,0.0
20090130:1311,305.9,49.19,13.88,1.92,2.9,0.0
20090130:1411,121.0,25.54,8.57,1.68,2.76,0.0
20090130:1511,0.0,0.0,0.0,0.82,2.62,0.0
20090130:1611,0.0,0.0,0.0,0.41,2.62,0.0
20090130:1711,0.0,0.0,0.0,0.06,2.76,0.0
20090130:1811,0.0,0.0,0.0,-0.24,2.62,0.0
20090130:1911,0.0,0.0,0.0,-0.28,2.34,0.0
20090130:2011,0.0,0.0,0.0,-0.2,2.28,0.0
20090130:2111,0.0,0.0,0.0,-0.22,2.34,0.0
20090130:2211,0.0,0.0,0.0,-0.23,2.41,0.0
20090130:2311,0.0,0.0,0.0,-0.28,2.41,0.0
20090131:0011,0.0,0.0,0.0,-0.37,2.41,0.0
20090131:0111,0.0,0.0,0.0,-0.57,2.48,0.0
20090131:0211,0.0,0.0,0.0,-0.87,2.41,0.0
20090131:0311,0.0,0.0,0.0,-1.07,2.34,0.0
20090131:0411,0.0,0.0,0.0,-1.22,2.41,0.0
20090131:0511,0.0,0.0,0.0,-1.63,2.48,0.0
20090131:0611,0.0,0.0,0.0,-1.69,2.48,0.0
20090131:0711,0.7,5.68,2.63,-1.46,2.48,0.0
20090131:0811,2929.8,337.49,9.31,-1.37,2.28,0.0
20090131:0911,941.1,120.12,14.49,-0.41,3.52,0.0
20090131:1011,812.9,106.78,17.77,0.56,3.86,0.0
20090131:1111,1464.9,177.6,18.84,1.22,4.07,0.0
20090131:1211,3279.0,372.11,17.59,1.26,4.21,0.0
20090131:1311,527.1,74.88,14.15,1.12,4.28,0.0
20090131:1411,215.7,37.84,8.84,0.71,3.66,0.0
20090131:1511,0.0,0.0,0.0,-0.13,4.21,0.0
20090131:1611,0.0,0.0,0.0,-1.43,4.48,0.0
20090131:1711,0.0,0.0,0.0,-2.55,4.48,0.0
20090131:1811,0.0,0.0,0.0,-3.32,4.62,0.0
20090131:1911,0.0,0.0,0.0,-3.35,4.97,0.0
20090131:2011,0.0,0.0,0.0,-3.5,4.97,0.0
20090131:2111,0.0,0.0,0.0,-3.62,4.55,0.0
20090131:2211,0.0,0.0,0.0,-3.82,4.28,0.0
20090131:2311,0.0,0.0,0.0,-4.08,4.69,0.0
20090201:0011,0.0,0.0,0.0,-4.28,4.62,0.0
20090201:0111,0.0,0.0,0.0,-4.26,4.83,0.0
20090201:0211,0.0,0.0,0.0,-4.48,4.9,0.0
20090201:0311,0.0,0.0,0.0,-4.56,4.48,0.0
20090201:0411,0.0,0.0,0.0,-4.42,4.34,0.0
20090201:0511,0.0,0.0,0.0,-4.17,4.48,0.0
20090201:0611,0.0,0.0,0.0,-3.89,4.21,0.0
20090201:0711,9.0,7.57,2.85,-4.03,5.17,0.0
20090201:0811,1648.2,194.24,9.55,-3.62,4.62,0.0
20090201:0911,227.4,38.79,14.75,-2.86,5.38,0.0
20090201:1011,831.8,107.66,18.04,-1.84,5.86,0.0
20090201:1111,914.3,117.03,19.12,-0.87,6.97,0.0
20090201:1211,1010.7,127.52,17.88,-0.4,6.97,0.0
20090201:1311,750.0,99.09,14.43,-0.5,6.21,0.0
20090201:1411,1746.6,207.12,9.11,-0.81,5.72,0.0
20090201:1511,0.0,0.0,0.0,-1.48,5.17,0.0
20090201:1611,0.0,0.0,0.0,-2.05,5.1,0.0
20090201:1711,0.0,0.0,0.0,-2.24,5.1,0.0
20090201:1811,0.0,0.0,0.0,-2.42,5.03,0.0
20090201:1911,0.0,0.0,0.0,-2.67,5.1,0.0
20090201:2011,0.0,0.0,0.0,-2.69,5.17,0.0
20090201:2111,0.0,0.0,0.0,-2.72,5.17,0.0
20090201:2211,0.0,0.0,0.0,-2.74,5.1,0.0
20090201:2311,0.0,0.0,0.0,-2.79,4.97,0.0
20090202:0011,0.0,0.0,0.0,-2.73,5.03,0.0
20090202:0111,0.0,0.0,0.0,-2.61,4.76,0.0
20090202:0211,0.0,0.0,0.0,-2.77,4.97,0.0
20090202:0311,0.0,0.0,0.0,-2.82,4.97,0.0
20090202:0411,0.0,0.0,0.0,-3.09,4.97,0.0
20090202:0511,0.0,0.0,0.0,-3.35,5.03,0.0
20090202:0611,0.0,0.0,0.0,-3.53,5.03,0.0
20090202:0711,79.3,19.74,3.08,-3.62,5.1,0.0
20090202:0811,1863.8,217.58,9.79,-3.07,4.62,0.0
20090202:0911,1553.2,183.78,15.01,-2.19,5.52,0.0
20090202:1011,2547.9,289.11,18.32,-1.01,6.21,0.0
20090202:1111,5939.8,660.7,19.41,-0.02,6.0,0.0
20090202:1211,6231.8,696.24,18.17,0.67,5.93,0.0
20090202:1311,4737.3,530.47,14.72,0.92,5.72,0.0
20090202:1411,2823.0,325.69,9.39,0.64,5.24,0.0
20090202:1511,386.1,62.78,2.59,-0.17,5.38,0.0
20090202:1611,0.0,0.0,0.0,-1.11,5.52,0.0
20090202:1711,0.0,0.0,0.0,-1.61,5.79,0.0
20090202:1811,0.0,0.0,0.0,-1.94,6.0,0.0
20090202:1911,0.0,0.0,0.0,-1.29,6.0,0.0
20090202:2011,0.0,0.0,0.0,-1.26,5.86,0.0
20090202:2111,0.0,0.0,0.0,-1.36,5.93,0.0
20090202:2211,0.0,0.0,0.0,-1.25,6.07,0.0
20090202:2311,0.0,0.0,0.0,-1.2,6.07,0.0
20090203:0011,0.0,0.0,0.0,-1.4,6.14,0.0
20090203:0111,0.0,0.0,0.0,-1.28,6.34,0.0
20090203:0211,0.0,0.0,0.0,-1.48,6.28,0.0
20090203:0311,0.0,0.0,0.0,-1.72,6.21,0.0
20090203:0411,0.0,0.0,0.0,-2.0,6.14,0.0
20090203:0511,0.0,0.0,0.0,-1.99,6.14,0.0
20090203:0611,0.0,0.0,0.0,-2.23,6.07,0.0
20090203:0711,227.4,40.67,3.31,-2.3,6.07,0.0
20090203:0811,1569.2,186.86,10.04,-1.87,5.52,0.0
20090203:0911,1288.3,156.56,15.28,-1.11,6.0,0.0
20090203:1011,918.6,117.84,18.6,-0.13,6.14,0.0
20090203:1111,1362.7,166.08,19.7,0.78,6.0,0.0
20090203:1211,801.8,105.8,18.46,1.34,5.72,0.0
20090203:1311,1740.1,206.63,15.01,1.54,5.38,0.0
20090203:1411,107.7,23.65,9.67,1.23,4.69,0.0
20090203:1511,13.1,8.51,2.86,0.3,4.9,0.0
20090203:1611,0.0,0.0,0.0,-0.78,5.03,0.0
20090203:1711,0.0,0.0,0.0,-1.38,5.03,0.0
20090203:1811,0.0,0.0,0.0,-1.64,4.9,0.0
20090203:1911,0.0,0.0,0.0,-2.4,4.34,0.0
20090203:2011,0.0,0.0,0.0,-2.49,4.07,0.0
20090203:2111,0.0,0.0,0.0,-2.58,3.66,0.0
20090203:2211,0.0,0.0,0.0,-2.37,3.17,0.0
20090203:2311,0.0,0.0,0.0,-2.31,2.76,0.0
20090204:0011,0.0,0.0,0.0,-2.06,2.62,0.0
20090204:0111,0.0,0.0,0.0,-1.71,2.48,0.0
20090204:0211,0.0,0.0,0.0,-1.57,2.48,0.0
20090204:0311,0.0,0.0,0.0,-1.48,2.41,0.0
20090204:0411,0.0,0.0,0.0,-1.51,2.34,0.0
20090204:0511,0.0,0.0,0.0,-1.46,1.93,0.0
20090204:0611,0.0,0.0,0.0,-1.53,1.72,0.0
20090204:0711,132.3,27.62,3.55,-1.61,1.59,0.0
20090204:0811,969.7,123.41,10.3,-1.3,1.79,0.0
20090204:0911,654.2,88.92,15.55,-0.59,1.79,0.0
20090204:1011,542.0,76.62,18.89,0.43,1.52,0.0
20090204:1111,689.8,93.65,20.0,1.04,1.31,0.0
20090204:1211,337.7,52.97,18.76,1.32,1.1,0.0
20090204:1311,298.3,48.24,15.3,1.46,1.03,0.0
20090204:1411,170.5,32.16,9.95,1.35,1.03,0.0
20090204:1511,75.3,19.49,3.13,1.07,0.9,0.0
20090204:1611,0.0,0.0,0.0,0.59,1.31,0.0
20090204:1711,0.0,0.0,0.0,0.14,1.31,0.0
20090204:1811,0.0,0.0,0.0,-0.07,1.31,0.0
20090204:1911,0.0,0.0,0.0,-0.33,1.24,0.0
20090204:2011,0.0,0.0,0.0,-0.37,1.31,0.0
20090204:2111,0.0,0.0,0.0,-0.43,1.38,0.0
20090204:2211,0.0,0.0,0.0,-0.38,1.45,0.0
20090204:2311,0.0,0.0,0.0,-0.42,1.52,0.0
20090205:0011,0.0,0.0,0.0,-0.56,1.59,0.0
20090205:0111,0.0,0.0,0.0,-0.56,1.72,0.0
20090205:0211,0.0,0.0,0.0,-0.85,1.86,0.0
20090205:0311,0.0,0.0,0.0,-1.08,2.0,0.0
20090205:0411,0.0,0.0,0.0,-0.83,1.93,0.0
20090205:0511,0.0,0.0,0.0,-0.48,2.0,0.0
20090205:0611,0.0,0.0,0.0,-0.25,2.07,0.0
20090205:0711,104.1,23.45,3.8,0.06,2.48,0.0
20090205:0811,2931.6,339.83,10.56,0.75,2.48,0.0
20090205:0911,732.4,98.34,15.83,1.77,3.52,0.0
20090205:1011,579.1,81.35,19.18,2.52,3.79,0.0
20090205:1111,994.0,127.93,20.3,2.89,3.72,0.0
20090205:1211,684.8,93.65,19.06,3.27,3.86,0.0
20090205:1311,609.3,85.09,15.59,3.59,3.79,0.0
20090205:1411,646.4,89.3,10.23,3.52,3.59,0.0
20090205:1511,220.2,40.6,3.4,3.0,2.97,0.0
20090205:1611,0.0,0.0,0.0,2.04,3.17,0.0
20090205:1711,0.0,0.0,0.0,1.73,3.38,0.0
20090205:1811,0.0,0.0,0.0,1.77,3.59,0.0
20090205:1911,0.0,0.0,0.0,1.78,3.79,0.0
20090205:2011,0.0,0.0,0.0,1.72,3.86,0.0
20090205:2111,0.0,0.0,0.0,1.76,3.86,0.0
20090205:2211,0.0,0.0,0.0,1.74,3.86,0.0
20090205:2311,0.0,0.0,0.0,1.63,3.86,0.0
20090206:0011,0.0,0.0,0.0,1.53,3.66,0.0
20090206:0111,0.0,0.0,0.0,1.07,3.66,0.0
20090206:0211,0.0,0.0,0.0,0.59,3.59,0.0
20090206:0311,0.0,0.0,0.0,0.17,3.52,0.0
20090206:0411,0.0,0.0,0.0,-0.22,3.31,0.0
20090206:0511,0.0,0.0,0.0,-0.5,3.17,0.0
20090206:0611,0.0,0.0,0.0,-0.77,3.03,0.0
20090206:0711,189.9,35.48,4.05,-0.48,2.76,0.0
20090206:0811,1638.3,196.75,10.83,0.22,2.69,0.0
20090206:0911,800.3,105.81,16.12,1.47,2.97,0.0
20090206:1011,736.7,99.33,19.48,2.53,2.83,0.0
20090206:1111,709.0,96.49,20.61,3.32,2.97,0.0
20090206:1211,1098.0,139.81,19.37,3.62,2.9,0.0
